OBJECTID,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,HASC_2,CCN_2,CCA_2,TYPE_2,ENGTYPE_2,NL_NAME_2,VARNAME_2,Shape__Area,Shape__Length,ID,sourceCountry,ENRICH_FID,aggregationMethod,HasData,MALES_CY,FEMALES_CY,FAGE01_CY,FAGE02_CY,FAGE03_CY,FAGE04_CY,FAGE05_CY,MAGE01_CY,MAGE02_CY,MAGE03_CY,MAGE04_CY,MAGE05_CY,PAGE01_CY,PAGE02_CY,PAGE03_CY,PAGE04_CY,PAGE05_CY,TOTHH_CY,AVGHHSZ_CY,InPoly_FID,SimPgnFlag,MaxSimpTol,MinSimpTol,Shape__Area_2,Shape__Length_2
432,250,VNM,Vietnam,41,Nghệ An,434,Hưng Nguyên,VN.NA.HN,,,Huyện,District,,Hung Nguyen,0.01411454,0.9172665,431,VN,434,BlockApportionment:VN.Districts,1,62400,63199,13480,16835,12919,10963,9002,14251,18779,13014,9748,6610,27731,35613,25932,20711,15612,32198,3.9,434,0,4.4966102304e-05,4.4966102304e-05,0.014114604601787,0.917211344461412
433,250,VNM,Vietnam,41,Nghệ An,435,Kỳ Sơn,VN.NA.KS,,,Huyện,District,,Ky Son,0.17991445,2.74399763,432,VN,435,BlockApportionment:VN.Districts,1,37566,36766,14644,11401,6149,2938,1634,15052,11447,6365,3119,1582,29696,22848,12514,6057,3216,14634,5.1,435,0,4.4966102304e-05,4.4966102304e-05,0.179912862243668,2.74384058064461
434,250,VNM,Vietnam,41,Nghệ An,436,Nam Đàn,VN.NA.ND,,,Huyện,District,,Nam Dan,0.02516065,1.03666736,433,VN,436,BlockApportionment:VN.Districts,1,78412,80314,16922,19173,17095,14875,12249,18172,22202,16201,13214,8622,35094,41376,33295,28089,20871,41446,3.8,436,0,4.4966102304e-05,4.4966102304e-05,0.025160947021277,1.03651295316344
435,250,VNM,Vietnam,41,Nghệ An,437,Nghĩa Đàn,VN.NA.NG,,,Huyện,District,,Nghia Dan,0.05472357,1.9351246,434,VN,437,BlockApportionment:VN.Districts,1,75643,75305,18772,20611,17173,10981,7767,20090,22736,17031,10355,5429,38863,43347,34205,21337,13197,38113,4,437,0,4.4966102304e-05,4.4966102304e-05,0.054723324539282,1.93492623725146
436,250,VNM,Vietnam,41,Nghệ An,438,Nghi Lộc,VN.NA.NL,,,Huyện,District,,Nghi Loc,0.03232344,1.27582141,435,VN,438,BlockApportionment:VN.Districts,1,99309,100781,24656,27302,20616,16626,11580,26184,30251,20437,14533,7903,50840,57554,41053,31159,19483,50488,4,438,0,4.4966102304e-05,4.4966102304e-05,0.032323636352771,1.27576280690583
437,250,VNM,Vietnam,41,Nghệ An,439,Quỳ Châu,VN.NA.QC,,,Huyện,District,,Quy Chau,0.09302484,1.78209487,436,VN,439,BlockApportionment:VN.Districts,1,28403,27930,7575,8098,6021,3702,2534,7983,9208,6095,3411,1705,15558,17306,12116,7113,4240,13348,4.2,439,0,4.4966102304e-05,4.4966102304e-05,0.093025336494293,1.78204454286873
438,250,VNM,Vietnam,41,Nghệ An,440,Quỳ Hợp,VN.NA.QH,,,Huyện,District,,Quy Hop,0.08081361,1.49482736,437,VN,440,BlockApportionment:VN.Districts,1,62458,61611,15441,17228,14198,9333,5410,16264,19364,14169,8685,3977,31705,36592,28367,18018,9387,30716,4,440,0,4.4966102304e-05,4.4966102304e-05,0.080813829813224,1.49469486493657
439,250,VNM,Vietnam,41,Nghệ An,441,Quỳnh Lưu,VN.NA.QL,,,Huyện,District,,Quynh Luu,0.05211106,1.58257302,438,VN,441,BlockApportionment:VN.Districts,1,182575,183253,49557,50865,36713,27400,18718,52617,55225,36906,24906,12921,102173,106090,73619,52306,31640,89578,4.1,441,0,4.4966102304e-05,4.4966102304e-05,0.052095888419217,1.56533509027237
440,250,VNM,Vietnam,41,Nghệ An,442,Quế Phong,VN.NA.QP,,,Huyện,District,,Que Phong,0.16212105,2.18468087,439,VN,442,BlockApportionment:VN.Districts,1,33046,33040,9355,10376,6699,3990,2619,9764,10704,6655,3854,2069,19118,21080,13355,7844,4689,14202,4.7,442,0,4.4966102304e-05,4.4966102304e-05,0.162120437559338,2.18461939190756
441,250,VNM,Vietnam,41,Nghệ An,443,Tân Kỳ,VN.NA.TK,,,Huyện,District,,Tan Ky,0.06226519,1.27245742,440,VN,443,BlockApportionment:VN.Districts,1,70625,68265,17509,18530,15261,10000,6964,18610,21225,16283,9583,4923,36120,39755,31544,19584,11887,34157,4.1,443,0,4.4966102304e-05,4.4966102304e-05,0.06226583475484,1.27228017736979
442,250,VNM,Vietnam,41,Nghệ An,444,Tương Dương,VN.NA.TD,,,Huyện,District,,Tuong Duong,0.2428069,2.73568013,441,VN,444,BlockApportionment:VN.Districts,1,39724,37404,11516,10987,7881,4447,2573,12068,12666,8198,4507,2285,23584,23653,16079,8954,4857,18434,4.2,444,0,4.4966102304e-05,4.4966102304e-05,0.242807635961299,2.73555263456158
443,250,VNM,Vietnam,41,Nghệ An,445,Thái Hòa,,,,Huyện,District,,,0.01018264,0.73515141,442,VN,445,BlockApportionment:VN.Districts,1,22498,22973,5176,5472,5496,4051,2779,5576,5755,5345,3773,2051,10752,11226,10840,7824,4829,12738,3.6,445,0,4.4966102304e-05,4.4966102304e-05,0.010182663450792,0.735086357829701
444,250,VNM,Vietnam,41,Nghệ An,446,Thanh Chương,VN.NA.TC,,,Huyện,District,,Thanh Chuong,0.09716099,1.88915149,443,VN,446,BlockApportionment:VN.Districts,1,113441,114970,28664,24803,23194,20680,17629,30472,29336,22881,18570,12182,59136,54140,46074,39250,29810,59445,3.8,446,0,4.4966102304e-05,4.4966102304e-05,0.097160015886175,1.8888963419831
445,250,VNM,Vietnam,41,Nghệ An,447,Vinh,VN.NA.VI ,,,Than Pho,City,,,0.00584046,0.44476199,444,VN,447,BlockApportionment:VN.Districts,1,157701,166000,30514,56895,31932,30086,16573,32985,52072,30829,27620,14194,63498,108967,62762,57706,30767,99218,3.3,447,0,4.4966102304e-05,4.4966102304e-05,0.005840587292255,0.444726509888374
446,250,VNM,Vietnam,41,Nghệ An,448,Yên Thành,VN.NA.YT,,,Huyện,District,,Yen Thanh,0.04723585,1.14934858,445,VN,448,BlockApportionment:VN.Districts,1,140513,143154,38201,37013,30202,21290,16447,39830,41502,28714,18518,11949,78031,78515,58916,39809,28397,73275,3.9,448,0,4.4966102304e-05,4.4966102304e-05,0.047236844815416,1.14922732086804
447,250,VNM,Vietnam,42,Ninh Bình,449,Gia Viễn,VN.NB.GV,,,Huyện,District,,Gia Vien,0.01516276,0.75309793,446,VN,449,BlockApportionment:VN.Districts,1,59036,61994,12777,16096,12382,11424,9316,13250,17708,11757,10037,6284,26027,33804,24139,21461,15600,34258,3.5,449,0,4.4966102304e-05,4.4966102304e-05,0.015162880886919,0.752791939685965
448,250,VNM,Vietnam,42,Ninh Bình,450,Hoa Lư,VN.NB.HL,,,Huyện,District,,Hoa Lu,0.00891167,0.70611904,447,VN,450,BlockApportionment:VN.Districts,1,19707,21491,4601,5257,4405,3971,3256,4669,5302,4114,3476,2145,9270,10560,8520,7447,5401,12521,3.3,450,0,4.4966102304e-05,4.4966102304e-05,0.008911577340541,0.705822939681055
449,250,VNM,Vietnam,42,Ninh Bình,451,Kim Sơn,VN.NB.KS,,,Huyện,District,,Kim Son,0.01658711,0.87375595,448,VN,451,BlockApportionment:VN.Districts,1,89078,90444,22187,26245,16780,15270,9962,23000,28850,16488,13892,6848,45187,55095,33267,29162,16811,48903,3.7,451,0,4.4966102304e-05,4.4966102304e-05,0.016572253389313,0.855851045015071
450,250,VNM,Vietnam,42,Ninh Bình,452,Nho Quan,VN.NB.NQ,,,Huyện,District,,Nho Quan,0.03909451,1.54245092,449,VN,452,BlockApportionment:VN.Districts,1,74731,78501,17628,20710,15835,14434,9894,17756,22637,15180,12659,6499,35385,43347,31015,27093,16392,41427,3.7,452,0,4.4966102304e-05,4.4966102304e-05,0.039094386971556,1.54183590167297
451,250,VNM,Vietnam,42,Ninh Bình,453,Ninh Bình,VN.NB.NB,,,Thi xa,Township,,,0.00406168,0.40013257,450,VN,453,BlockApportionment:VN.Districts,1,72654,75486,15366,20485,15394,14607,9633,16304,21906,14356,13117,6971,31670,42391,29750,27724,16604,44684,3.3,453,0,4.4966102304e-05,4.4966102304e-05,0.004062192709171,0.399999291270157
452,250,VNM,Vietnam,42,Ninh Bình,454,Tam Điệp,VN.NB.TD,,,Thi xa,Township,,Tam Diep,0.00897899,0.57722058,451,VN,454,BlockApportionment:VN.Districts,1,29883,28432,5938,7762,5833,5803,3096,6236,10006,5822,5455,2364,12174,17767,11656,11257,5461,17384,3.4,454,0,4.4966102304e-05,4.4966102304e-05,0.008979047323237,0.577085849024115
453,250,VNM,Vietnam,42,Ninh Bình,455,Yên Khánh,VN.NB.YK,,,Huyện,District,,Yen Khanh,0.01231281,0.75809036,452,VN,455,BlockApportionment:VN.Districts,1,69492,73115,15253,19849,14189,13459,10365,15538,21992,13532,11685,6745,30791,41841,27721,25144,17110,40547,3.5,455,0,4.4966102304e-05,4.4966102304e-05,0.012313163545286,0.757920147536991
454,250,VNM,Vietnam,42,Ninh Bình,456,Yên Mô,VN.NB.YM,,,Huyện,District,,Yen Mo,0.01287803,0.62154963,453,VN,456,BlockApportionment:VN.Districts,1,56780,60562,12796,15606,11661,11411,9089,13201,17338,10885,9730,5625,25997,32943,22546,21141,14714,34366,3.4,456,0,4.4966102304e-05,4.4966102304e-05,0.012878283483815,0.621259191111469
455,250,VNM,Vietnam,43,Ninh Thuận,457,Bác Ái,VN.NT.BA,,,Huyện,District,,Bac Ai,0.08601399,1.75764444,454,VN,457,BlockApportionment:VN.Districts,1,13625,13261,4989,4075,2095,1434,668,5340,4191,2189,1386,519,10328,8266,4284,2820,1187,5697,4.7,457,0,4.4966102304e-05,4.4966102304e-05,0.086013895413316,1.75742677862512
456,250,VNM,Vietnam,43,Ninh Thuận,458,Ninh Hải,VN.NT.NH,,,Huyện,District,,Ninh Hai,0.04726721,1.26123699,455,VN,458,BlockApportionment:VN.Districts,1,68260,66728,20430,18895,14151,7843,5410,22055,20517,15040,7001,3647,42485,39412,29191,14844,9057,32162,4.2,458,0,4.4966102304e-05,4.4966102304e-05,0.047137144766452,1.16810863058599
457,250,VNM,Vietnam,43,Ninh Thuận,459,Ninh Phước,VN.NT.NP,,,Huyện,District,,Ninh Phuoc,0.07479742,1.43683115,456,VN,459,BlockApportionment:VN.Districts,1,100057,97133,29609,27553,21111,11433,7428,32691,30000,22134,10052,5179,62300,57552,43245,21485,12608,45404,4.3,459,0,4.4966102304e-05,4.4966102304e-05,0.074798313229053,1.4365517612075
458,250,VNM,Vietnam,43,Ninh Thuận,460,Ninh Sơn,VN.NT.NS,,,Huyện,District,,Ninh Son,0.06439618,1.67547896,457,VN,460,BlockApportionment:VN.Districts,1,39434,38468,11731,9743,8669,4997,3327,12885,10561,9004,4753,2231,24617,20305,17673,9750,5558,19302,4,460,0,4.4966102304e-05,4.4966102304e-05,0.064397271416397,1.67537183500302
459,250,VNM,Vietnam,43,Ninh Thuận,461,Phan Rang-Tháp Chàm,VN.NT.PR,,,Thi xa,Township,,Phan Rang-Thap Cham,0.0065089,0.60141933,458,VN,461,BlockApportionment:VN.Districts,1,83901,84379,20923,22471,20689,12324,7972,23183,23215,21359,10892,5252,44106,45686,42047,23216,13224,43361,3.9,461,0,4.4966102304e-05,4.4966102304e-05,0.006462646992986,0.573644663178105
460,250,VNM,Vietnam,44,Phú Thọ,462,Đoan Hùng,VN.PT.DH,,,Huyện,District,,Doan Hung,0.02647695,1.05864455,459,VN,462,BlockApportionment:VN.Districts,1,55237,55228,12398,14288,12511,9834,6198,13000,15703,13129,9321,4085,25398,29990,25639,19155,10283,30949,3.6,462,0,4.4966102304e-05,4.4966102304e-05,0.026477034503841,1.058137916434
461,250,VNM,Vietnam,44,Phú Thọ,463,Cẩm Khê,VN.PT.CK,,,Huyện,District,,Cam Khe,0.02040994,0.84513056,460,VN,463,BlockApportionment:VN.Districts,1,65859,66511,15798,17760,13410,10854,8689,16675,20172,13444,9879,5689,32473,37932,26854,20733,14378,34867,3.8,463,0,4.4966102304e-05,4.4966102304e-05,0.020410023657632,0.845063272989388
462,250,VNM,Vietnam,44,Phú Thọ,464,Hạ Hoà,VN.PT.HH,,,Huyện,District,,Ha Hoa,0.03030876,1.08895134,461,VN,464,BlockApportionment:VN.Districts,1,57182,57444,12217,14494,12404,10343,7986,13206,16080,12748,9940,5208,25423,30574,25152,20284,13194,32909,3.5,464,0,4.4966102304e-05,4.4966102304e-05,0.030308755995065,1.08888026808171
463,250,VNM,Vietnam,44,Phú Thọ,465,Lâm Thao,VN.PT.LT,,,Huyện,District,,Lam Thao,0.01061549,0.50856071,462,VN,465,BlockApportionment:VN.Districts,1,50151,52007,10752,13342,11231,9223,7460,11816,14237,10927,8471,4700,22568,27578,22158,17694,12160,30148,3.4,465,0,4.4966102304e-05,4.4966102304e-05,0.010615796765023,0.508531010936565
464,250,VNM,Vietnam,44,Phú Thọ,466,Phú Ninh,VN.PT.PN,,,Huyện,District,,Phu Ninh,0.01455348,0.72685563,463,VN,466,BlockApportionment:VN.Districts,1,47017,47773,10186,12663,10052,8910,5961,10936,13664,9997,8344,4077,21122,26327,20049,17254,10038,25788,3.7,466,0,4.4966102304e-05,4.4966102304e-05,0.014552556798208,0.726752898516132
465,250,VNM,Vietnam,44,Phú Thọ,467,Phú Thọ,VN.PT.PT,,,Thi xa,Township,,Phu Tho,0.00569085,0.42641631,464,VN,467,BlockApportionment:VN.Districts,1,41444,45035,8445,14568,8728,7933,5362,9316,12741,8367,7170,3850,17761,27309,17094,15103,9212,25473,3.4,467,0,4.4966102304e-05,4.4966102304e-05,0.005690812592093,0.426379893289416
466,250,VNM,Vietnam,44,Phú Thọ,468,Tam Nông,VN.PT.TN,,,Huyện,District,,Tam Nong,0.01336495,0.78102538,465,VN,468,BlockApportionment:VN.Districts,1,38860,40449,8862,9428,8846,7217,6096,9608,10394,8462,6562,3835,18470,19822,17308,13778,9931,21148,3.8,468,0,4.4966102304e-05,4.4966102304e-05,0.013365206383014,0.78095475065122
467,250,VNM,Vietnam,44,Phú Thọ,469,Thanh Ba,VN.PT.TB,,,Huyện,District,,Thanh Ba,0.01700728,0.81010872,466,VN,469,BlockApportionment:VN.Districts,1,55649,55968,11274,14936,11898,10308,7552,12167,16883,11859,9659,5080,23441,31819,23757,19967,12632,31872,3.5,469,0,4.4966102304e-05,4.4966102304e-05,0.017006974469268,0.810027309072241
468,250,VNM,Vietnam,44,Phú Thọ,470,Thanh Sơn,VN.PT.TS,,,Huyện,District,,Thanh Son,0.11378858,2.18860195,467,VN,470,BlockApportionment:VN.Districts,1,101545,101698,24055,29838,22477,15438,9890,25822,32252,22921,14341,6209,49877,62090,45397,29779,16099,50375,4,470,0,4.4966102304e-05,4.4966102304e-05,0.113787183649492,2.18802418991016
469,250,VNM,Vietnam,44,Phú Thọ,471,Thanh Thuỷ,VN.PT.TT,,,Huyện,District,,Thanh Thuy,0.01079818,0.86039894,468,VN,471,BlockApportionment:VN.Districts,1,39020,39806,9384,10320,8693,6385,5025,10090,10792,8839,6059,3240,19474,21112,17533,12443,8265,20676,3.8,471,0,4.4966102304e-05,4.4966102304e-05,0.010798554112398,0.860326474568224
470,250,VNM,Vietnam,44,Phú Thọ,472,Việt Trì,VN.PT.VT,,,Than Pho,City,,Viet Tri,0.00606034,0.43347219,469,VN,472,BlockApportionment:VN.Districts,1,90451,99682,19548,31074,19883,18108,11071,21125,25340,19599,16310,8077,40673,56414,39481,34417,19148,54353,3.5,472,0,4.4966102304e-05,4.4966102304e-05,0.006060607718155,0.433435614267823
471,250,VNM,Vietnam,44,Phú Thọ,473,Yên Lập,VN.PT.YL,,,Huyện,District,,Yen Lap,0.03847735,1.17549981,470,VN,473,BlockApportionment:VN.Districts,1,43694,43519,10466,13078,9411,6418,4146,11184,14298,9864,5700,2648,21650,27376,19275,12119,6794,22591,3.9,473,0,4.4966102304e-05,4.4966102304e-05,0.03847767245702,1.17544199085772
472,250,VNM,Vietnam,45,Phú Yên,474,Đông Hòa,,,,Huyện,District,,,0.03376789,1.33718033,471,VN,474,BlockApportionment:VN.Districts,1,40395,40248,10665,10344,9468,5366,4406,11451,11371,9960,4518,3096,22116,21714,19427,9884,7502,21634,3.7,474,0,4.4966102304e-05,4.4966102304e-05,0.033706212609559,1.27622568816025
473,250,VNM,Vietnam,45,Phú Yên,475,Đồng Xuân,VN.PY.DX,,,Huyện,District,,Dong Xuan,0.08686834,1.76070478,472,VN,475,BlockApportionment:VN.Districts,1,31371,30620,7935,7876,6932,4146,3730,8464,9048,7704,3853,2302,16399,16924,14636,8000,6032,16722,3.7,475,0,4.4966102304e-05,4.4966102304e-05,0.086869651591883,1.75991446143826
474,250,VNM,Vietnam,45,Phú Yên,476,Phú Hòa,VN.PY.PH,,,Huyện,District,,Phu Hoa,0.02170255,0.70501691,473,VN,476,BlockApportionment:VN.Districts,1,47494,47678,11661,12399,11896,6328,5395,12700,13449,12415,5072,3858,24361,25848,24311,11400,9253,25375,3.8,476,0,4.4966102304e-05,4.4966102304e-05,0.021702745720859,0.704917703806038
475,250,VNM,Vietnam,45,Phú Yên,477,Sông Cầu,VN.PY.SC,,,Huyện,District,,Song Cau,0.03894988,2.15719224,474,VN,477,BlockApportionment:VN.Districts,1,48720,48677,13729,12432,11256,6041,5219,14754,13730,11851,4770,3615,28483,26162,23107,10811,8835,24287,4,477,0,4.4966102304e-05,4.4966102304e-05,0.03891959268924,2.09049201678238
476,250,VNM,Vietnam,45,Phú Yên,478,Sông Hinh,VN.PY.SH,,,Huyện,District,,Song Hinh,0.07493345,1.80678783,475,VN,478,BlockApportionment:VN.Districts,1,23967,23436,7645,6661,5017,2518,1596,7981,7034,5286,2546,1119,15626,13695,10303,5064,2715,11471,4.1,478,0,4.4966102304e-05,4.4966102304e-05,0.074934537150057,1.80662646269659
477,250,VNM,Vietnam,45,Phú Yên,479,Sơn Hòa,VN.PY.SO,,,Huyện,District,,Son Hoa,0.07862752,1.67266912,476,VN,479,BlockApportionment:VN.Districts,1,29580,28550,8629,8183,6020,3323,2394,9188,9365,6087,3260,1679,17818,17548,12107,6583,4074,14790,3.9,479,0,4.4966102304e-05,4.4966102304e-05,0.078626410799075,1.6718632343251
478,250,VNM,Vietnam,45,Phú Yên,480,Tuy An,VN.PY.TA,,,Huyện,District,,,0.03239574,1.40836171,477,VN,480,BlockApportionment:VN.Districts,1,55899,56271,14285,14209,12994,7784,6997,15338,15985,13543,6668,4366,29623,30195,26537,14452,11363,30852,3.6,480,0,4.4966102304e-05,4.4966102304e-05,0.032167415005347,1.23220773853875
479,250,VNM,Vietnam,45,Phú Yên,481,Tuy Hoa,VN.PY.TH,,,Huyện,District,,,0.03988791,1.29937151,478,VN,481,BlockApportionment:VN.Districts,1,62256,62025,16343,16285,14173,8461,6764,17383,18220,14948,7069,4636,33726,34505,29121,15529,11400,33048,3.8,481,0,4.4966102304e-05,4.4966102304e-05,0.039887956031407,1.2991468122347
480,250,VNM,Vietnam,45,Phú Yên,482,Tuy Hoa,VN.PY.TT,,,Thi xa,Township,,,0.00913175,0.62258369,479,VN,482,BlockApportionment:VN.Districts,1,111813,113570,27016,31446,28069,15445,11594,29028,32697,28450,13553,8085,56043,64144,56519,28998,19679,61319,3.7,482,0,4.4966102304e-05,4.4966102304e-05,0.009131214049148,0.622368556402883
481,250,VNM,Vietnam,46,Quảng Bình,483,Đồng Hới,VN.QB.DH,,,Than Pho,City,,Dong Hoi,0.0167657,1.01928241,480,VN,483,BlockApportionment:VN.Districts,1,58545,59804,13139,17823,12372,10625,5844,13985,16895,13077,9602,4985,27124,34719,25449,20227,10829,32032,3.7,483,0,4.4966102304e-05,4.4966102304e-05,0.016765513401538,1.0191179990365
482,250,VNM,Vietnam,46,Quảng Bình,484,Bố Trạch,VN.QB.BT,,,Huyện,District,,Bo Trach,0.17728944,2.35812432,481,VN,484,BlockApportionment:VN.Districts,1,91943,90588,24317,25014,19000,12836,9422,25938,27696,19341,11430,7538,50255,52710,38341,24266,16960,44003,4.1,484,0,4.4966102304e-05,4.4966102304e-05,0.177290236335125,2.35795223498867
483,250,VNM,Vietnam,46,Quảng Bình,485,Lệ Thủy,VN.QB.LT,,,Huyện,District,,Le Thuy,0.11856664,1.90425024,482,VN,485,BlockApportionment:VN.Districts,1,71613,71670,19038,17490,15053,11294,8795,20197,19265,15056,9874,7221,39236,36755,30109,21168,16016,36335,3.9,485,0,4.4966102304e-05,4.4966102304e-05,0.118567710666866,1.90396373212292
484,250,VNM,Vietnam,46,Quảng Bình,486,Minh Hóa,VN.QB.MH,,,Huyện,District,,Minh Hoa,0.11843102,1.97686166,483,VN,486,BlockApportionment:VN.Districts,1,24662,24299,7298,7598,4507,2893,2003,7378,8149,4577,2826,1732,14676,15747,9083,5719,3735,11046,4.4,486,0,4.4966102304e-05,4.4966102304e-05,0.118430508177198,1.97680126912822
485,250,VNM,Vietnam,46,Quảng Bình,487,Quảng Ninh,VN.QB.QN,,,Huyện,District,,Quang Ninh,0.09815939,1.71361118,484,VN,487,BlockApportionment:VN.Districts,1,45026,45449,11073,11592,9687,7505,5592,11505,12946,9578,6685,4313,22579,24538,19265,14189,9904,23894,3.8,487,0,4.4966102304e-05,4.4966102304e-05,0.098158693412643,1.71348908710824
486,250,VNM,Vietnam,46,Quảng Bình,488,Quảng Trạch,VN.QB.QT,,,Huyện,District,,Quang Trach,0.05381973,1.62877625,485,VN,488,BlockApportionment:VN.Districts,1,108843,109095,29859,29693,22474,14907,12161,31224,32745,22464,13223,9186,61083,62439,44938,28131,21347,54135,4,488,0,4.4966102304e-05,4.4966102304e-05,0.05370854134901,1.53472877511387
487,250,VNM,Vietnam,46,Quảng Bình,489,Tuyen Hoa,VN.QB.TH,,,Huyện,District,,Tuyen Hoa,0.09515548,2.39545007,486,VN,489,BlockApportionment:VN.Districts,1,41921,40820,11483,11456,8165,5329,4386,12034,13197,8239,5083,3368,23517,24653,16404,10412,7755,20426,4.1,489,0,4.4966102304e-05,4.4966102304e-05,0.09515702426927,2.39500122046098
488,250,VNM,Vietnam,47,Quảng Nam,490,Đông Giang,VN.QM.DG,,,Huyện,District,,Dong Giang,0.06946027,1.51529682,487,VN,490,BlockApportionment:VN.Districts,1,13004,11735,3935,3740,1932,1354,774,4183,4384,2455,1255,727,8118,8125,4387,2609,1501,6071,4.1,490,0,4.4966102304e-05,4.4966102304e-05,0.069459726454284,1.51466711338883
489,250,VNM,Vietnam,47,Quảng Nam,491,Đại Lộc,VN.QM.DL,,,Huyện,District,,Dai Loc,0.04889182,1.14850669,488,VN,491,BlockApportionment:VN.Districts,1,76439,78891,18150,18267,17929,13031,11513,19906,21407,17690,11032,6404,38057,39674,35619,24063,17917,41505,3.7,491,0,4.4966102304e-05,4.4966102304e-05,0.048892309648977,1.148357359592
490,250,VNM,Vietnam,47,Quảng Nam,492,Điện Bàn,VN.QM.DB,,,Huyện,District,,Dien Ban,0.01835282,0.80590583,489,VN,492,BlockApportionment:VN.Districts,1,100917,111053,24604,28085,24215,17436,16714,26909,27328,23696,13882,9102,51513,55413,47911,31317,25816,56566,3.7,492,0,4.4966102304e-05,4.4966102304e-05,0.018352921078076,0.805761703732601
491,250,VNM,Vietnam,47,Quảng Nam,493,Bắc Trà My,VN.QM.BT,,,Huyện,District,,Bac Tra My,0.07135345,1.8470269,490,VN,493,BlockApportionment:VN.Districts,1,20934,18852,6349,5440,3361,2297,1405,6754,6869,3957,2219,1135,13103,12309,7318,4516,2540,9039,4.4,493,0,4.4966102304e-05,4.4966102304e-05,0.071353184944769,1.84570307082045
492,250,VNM,Vietnam,47,Quảng Nam,494,Duy Xuyên,VN.QM.DX,,,Huyện,District,,Duy Xuyen,0.02592416,1.12603699,491,VN,494,BlockApportionment:VN.Districts,1,61349,66069,14630,15078,15427,10822,10112,15491,17221,14214,8791,5632,30121,32298,29641,19613,15744,34699,3.7,494,0,4.4966102304e-05,4.4966102304e-05,0.025923460530294,1.12590664755557
493,250,VNM,Vietnam,47,Quảng Nam,495,Hội An,VN.QM.HA,,,Thi xa,Township,,Hoi An,0.00533722,0.68677242,492,VN,495,BlockApportionment:VN.Districts,1,45938,47000,9645,12247,10683,8378,6047,10501,14057,10649,7264,3468,20146,26304,21331,15642,9515,22845,4.1,495,0,4.4966102304e-05,4.4966102304e-05,0.005098870235543,0.528183236472176
494,250,VNM,Vietnam,47,Quảng Nam,496,Hiệp Đức,VN.QM.HD,,,Huyện,District,,Hiep Duc,0.04187239,1.1065868,493,VN,496,BlockApportionment:VN.Districts,1,19754,20081,5124,5116,4047,2951,2843,5563,6014,4056,2596,1525,10687,11130,8104,5547,4368,9968,4,496,0,4.4966102304e-05,4.4966102304e-05,0.041872663479126,1.10607159181672
495,250,VNM,Vietnam,47,Quảng Nam,497,Nam Giang,VN.QM.NG,,,Huyện,District,,Nam Giang,0.15554315,2.42248284,494,VN,497,BlockApportionment:VN.Districts,1,11907,11617,3915,3634,2012,1246,810,4063,3837,2127,1242,639,7977,7471,4139,2487,1448,5241,4.5,497,0,4.4966102304e-05,4.4966102304e-05,0.155543455149655,2.42093568082614
496,250,VNM,Vietnam,47,Quảng Nam,498,Nam Trà My,VN.QM.NM,,,Huyện,District,,Nam Tra My,0.06948339,1.49415572,495,VN,498,BlockApportionment:VN.Districts,1,13892,12860,5195,3984,1994,1007,680,5496,4366,2227,1158,645,10691,8350,4221,2165,1325,5917,4.5,498,0,4.4966102304e-05,4.4966102304e-05,0.069483722895143,1.49272254290799
